Src IP,Dst IP,Timestamp,Label,Src Port,Dst Port,Fwd Header Len,Init Bwd Win Byts,Fwd Seg Size Avg,Fwd Pkt Len Mean,Init Fwd Win Byts,Fwd Pkt Len Max,TotLen Fwd Pkts,Bwd Pkt Len Mean,Idle Min,Bwd Header Len,Pkt Len Var,Subflow Fwd Byts,TotLen Bwd Pkts,Idle Max,Fwd Seg Size Min,Idle Mean,Pkt Len Max,Bwd Pkt Len Std,Bwd Pkt Len Max,Protocol,Pkt Len Mean,Down/Up Ratio
110.161.192.168,1.193.192.168,2019-04-24 14:15:12,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079312548251.0,0,0.0,0,0.0,1556079312548251.0,0,1556079312548251.0,0.0,0.0,0.0,0,0.0,0.0
127.223.192.168,1.31.192.168,2019-04-24 14:15:12,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,11955576.0,0,0.0,0,0.0,1556079312603912.0,0,778039662279744.0,0.0,0.0,0.0,0,0.0,0.0
41.185.201.54,192.168.1.195,2019-04-24 14:15:12,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,32033092.0,0,0.0,0,0.0,1556079312464112.0,0,389019856393046.0,0.0,0.0,0.0,0,0.0,0.0
59.68.192.168,1.31.192.168,2019-04-24 14:15:14,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,22586242.0,0,0.0,0,0.0,1556079314944652.0,0,778039668765447.0,0.0,0.0,0.0,0,0.0,0.0
252.250.192.168,1.32.192.168,2019-04-24 14:15:15,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,56709171.0,0,0.0,0,0.0,1556079315045340.0,0,778039685877255.5,0.0,0.0,0.0,0,0.0,0.0
110.81.192.168,1.193.192.168,2019-04-24 14:15:16,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079316548589.0,0,0.0,0,0.0,1556079316548589.0,0,1556079316548589.0,0.0,0.0,0.0,0,0.0,0.0
231.148.192.168,1.32.192.168,2019-04-24 14:15:19,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,108961725.0,0,0.0,0,0.0,1556079319697642.0,0,778039714329683.5,0.0,0.0,0.0,0,0.0,0.0
177.30.87.144,192.168.1.1,2019-04-24 14:15:19,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,7279401.0,0,0.0,0,0.0,1556079319846017.0,0,389019843995393.5,0.0,0.0,0.0,0,0.0,0.0
88.48.192.168,1.31.192.168,2019-04-24 14:15:20,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,44800159.0,0,0.0,0,0.0,1556079320418430.0,0,778039682609294.5,0.0,0.0,0.0,0,0.0,0.0
51.202.192.168,1.32.192.168,2019-04-24 14:15:23,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,14633916.0,0,0.0,0,0.0,1556079323442006.0,0,778039669037961.0,0.0,0.0,0.0,0,0.0,0.0
109.181.192.168,1.193.192.168,2019-04-24 14:15:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079324555967.0,0,0.0,0,0.0,1556079324555967.0,0,1556079324555967.0,0.0,0.0,0.0,0,0.0,0.0
109.151.192.168,1.193.192.168,2019-04-24 14:15:25,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079325704457.0,0,0.0,0,0.0,1556079325704457.0,0,1556079325704457.0,0.0,0.0,0.0,0,0.0,0.0
1.216.192.168,1.32.192.168,2019-04-24 14:15:27,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,95245238.0,0,0.0,0,0.0,1556079327385229.0,0,778039711315233.5,0.0,0.0,0.0,0,0.0,0.0
59.47.192.168,1.31.192.168,2019-04-24 14:15:28,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,8851847.0,0,0.0,0,0.0,1556079328683674.0,0,778039668767760.5,0.0,0.0,0.0,0,0.0,0.0
111.234.192.168,1.32.192.168,2019-04-24 14:15:28,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,41266807.0,0,0.0,0,0.0,1556079328676145.0,0,778039684971476.0,0.0,0.0,0.0,0,0.0,0.0
109.57.192.168,1.193.192.168,2019-04-24 14:15:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079329557815.0,0,0.0,0,0.0,1556079329557815.0,0,1556079329557815.0,0.0,0.0,0.0,0,0.0,0.0
146.161.192.168,1.31.192.168,2019-04-24 14:15:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,31268768.0,0,0.0,0,0.0,1556079330426358.0,0,778039680847563.0,0.0,0.0,0.0,0,0.0,0.0
187.159.192.168,1.32.192.168,2019-04-24 14:15:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,91979055.0,0,0.0,0,0.0,1556079330500101.0,0,778039711239578.0,0.0,0.0,0.0,0,0.0,0.0
230.107.192.168,1.32.192.168,2019-04-24 14:15:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,62361468.0,0,0.0,0,0.0,1556079330409491.0,0,778039696385479.5,0.0,0.0,0.0,0,0.0,0.0
109.35.192.168,1.193.192.168,2019-04-24 14:15:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079330555556.0,0,0.0,0,0.0,1556079330555556.0,0,1556079330555556.0,0.0,0.0,0.0,0,0.0,0.0
199.171.192.168,1.6.239.255,2019-04-24 14:15:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,10053018.0,0,0.0,0,0.0,1556079331233380.0,0,518693147110370.4,0.0,0.0,0.0,0,0.0,0.0
41.24.115.254,192.168.1.190,2019-04-24 14:15:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,100611360.0,0,0.0,0,0.0,1556079333257030.0,0,778039716934195.0,0.0,0.0,0.0,0,0.0,0.0
245.171.192.168,1.31.192.168,2019-04-24 14:15:34,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,15797976.0,0,0.0,0,0.0,1556079334504975.0,0,778039675151475.5,0.0,0.0,0.0,0,0.0,0.0
45.10.192.168,1.31.192.168,2019-04-24 14:15:34,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,54922181.0,0,0.0,0,0.0,1556079334511868.0,0,778039694717024.5,0.0,0.0,0.0,0,0.0,0.0
98.228.192.168,1.31.192.168,2019-04-24 14:15:34,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,96100414.0,0,0.0,0,0.0,1556079334533166.0,0,778039715316790.0,0.0,0.0,0.0,0,0.0,0.0
108.176.192.168,1.193.192.168,2019-04-24 14:15:35,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079335257088.0,0,0.0,0,0.0,1556079335257088.0,0,1556079335257088.0,0.0,0.0,0.0,0,0.0,0.0
219.151.192.168,1.31.192.168,2019-04-24 14:15:35,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,87449779.0,0,0.0,0,0.0,1556079335178549.0,0,778039711314164.0,0.0,0.0,0.0,0,0.0,0.0
244.15.103.115,192.168.1.79,2019-04-24 14:15:35,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5947061.0,0,0.0,0,0.0,1556079335462514.0,0,194509930325207.03,0.0,0.0,0.0,0,0.0,0.0
215.148.192.168,1.31.192.168,2019-04-24 14:15:35,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,15062039.0,0,0.0,0,0.0,1556079335237412.0,0,778039675149725.5,0.0,0.0,0.0,0,0.0,0.0
228.160.192.168,1.32.192.168,2019-04-24 14:15:37,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,10540073.0,0,0.0,0,0.0,1556079337562813.0,0,518693144715559.6,0.0,0.0,0.0,0,0.0,0.0
4.126.192.168,1.31.192.168,2019-04-24 14:15:37,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,19753630.0,0,0.0,0,0.0,1556079337594181.0,0,778039678673905.5,0.0,0.0,0.0,0,0.0,0.0
185.164.192.168,1.32.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,97099343.0,0,0.0,0,0.0,1556079338053396.0,0,778039717576369.5,0.0,0.0,0.0,0,0.0,0.0
108.197.192.168,1.32.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,98708397.0,0,0.0,0,0.0,1556079338021601.0,0,778039718364999.0,0.0,0.0,0.0,0,0.0,0.0
107.197.192.168,1.193.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079338411667.0,0,0.0,0,0.0,1556079338411667.0,0,1556079338411667.0,0.0,0.0,0.0,0,0.0,0.0
108.68.192.168,1.193.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079338089499.0,0,0.0,0,0.0,1556079338089499.0,0,1556079338089499.0,0.0,0.0,0.0,0,0.0,0.0
108.65.192.168,1.193.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079338092931.0,0,0.0,0,0.0,1556079338092931.0,0,1556079338092931.0,0.0,0.0,0.0,0,0.0,0.0
79.12.192.168,1.32.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,87649516.0,0,0.0,0,0.0,1556079338047135.0,0,778039712848325.5,0.0,0.0,0.0,0,0.0,0.0
96.3.192.168,1.32.192.168,2019-04-24 14:15:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,101516105.0,0,0.0,0,0.0,1556079338446610.0,0,778039719981357.5,0.0,0.0,0.0,0,0.0,0.0
59.49.192.168,1.31.192.168,2019-04-24 14:15:39,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,94197029.0,0,0.0,0,0.0,1556079339268429.0,0,778039716732729.0,0.0,0.0,0.0,0,0.0,0.0
106.143.192.168,1.193.192.168,2019-04-24 14:15:39,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079339225519.0,0,0.0,0,0.0,1556079339225519.0,0,1556079339225519.0,0.0,0.0,0.0,0,0.0,0.0
25.208.192.168,1.32.192.168,2019-04-24 14:15:39,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,11000758.0,0,0.0,0,0.0,1556079339316652.0,0,778039675158705.0,0.0,0.0,0.0,0,0.0,0.0
106.150.192.168,1.193.192.168,2019-04-24 14:15:39,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079339224808.0,0,0.0,0,0.0,1556079339224808.0,0,1556079339224808.0,0.0,0.0,0.0,0,0.0,0.0
105.161.192.168,1.193.192.168,2019-04-24 14:15:42,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079342307930.0,0,0.0,0,0.0,1556079342307930.0,0,1556079342307930.0,0.0,0.0,0.0,0,0.0,0.0
51.200.192.168,1.32.192.168,2019-04-24 14:15:44,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,92492435.0,0,0.0,0,0.0,1556079344350441.0,0,778039718421438.0,0.0,0.0,0.0,0,0.0,0.0
105.118.192.168,1.193.192.168,2019-04-24 14:15:44,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079344311758.0,0,0.0,0,0.0,1556079344311758.0,0,1556079344311758.0,0.0,0.0,0.0,0,0.0,0.0
16.209.192.168,1.32.192.168,2019-04-24 14:15:44,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,34250271.0,0,0.0,0,0.0,1556079344357843.0,0,778039689304057.0,0.0,0.0,0.0,0,0.0,0.0
228.243.192.168,1.31.192.168,2019-04-24 14:15:44,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,23113051.0,0,0.0,0,0.0,1556079344358419.0,0,778039683735735.0,0.0,0.0,0.0,0,0.0,0.0
105.122.192.168,1.193.192.168,2019-04-24 14:15:44,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079344291490.0,0,0.0,0,0.0,1556079344291490.0,0,1556079344291490.0,0.0,0.0,0.0,0,0.0,0.0
104.249.192.168,1.193.192.168,2019-04-24 14:15:45,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079345544985.0,0,0.0,0,0.0,1556079345544985.0,0,1556079345544985.0,0.0,0.0,0.0,0,0.0,0.0
104.165.192.168,1.193.192.168,2019-04-24 14:15:48,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079348622988.0,0,0.0,0,0.0,1556079348622988.0,0,1556079348622988.0,0.0,0.0,0.0,0,0.0,0.0
170.173.192.168,1.31.192.168,2019-04-24 14:15:48,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,107724157.0,0,0.0,0,0.0,1556079348699454.0,0,778039728211805.5,0.0,0.0,0.0,0,0.0,0.0
254.149.192.168,1.32.192.168,2019-04-24 14:15:48,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,86121407.0,0,0.0,0,0.0,1556079348619010.0,0,778039717370208.5,0.0,0.0,0.0,0,0.0,0.0
104.104.192.168,1.193.192.168,2019-04-24 14:15:50,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079350283415.0,0,0.0,0,0.0,1556079350283415.0,0,1556079350283415.0,0.0,0.0,0.0,0,0.0,0.0
104.97.192.168,1.193.192.168,2019-04-24 14:15:50,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079350401132.0,0,0.0,0,0.0,1556079350401132.0,0,1556079350401132.0,0.0,0.0,0.0,0,0.0,0.0
104.99.192.168,1.193.192.168,2019-04-24 14:15:50,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079350302234.0,0,0.0,0,0.0,1556079350302234.0,0,1556079350302234.0,0.0,0.0,0.0,0,0.0,0.0
197.11.192.168,1.31.192.168,2019-04-24 14:15:50,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,105030518.0,0,0.0,0,0.0,1556079350324681.0,0,778039727677599.5,0.0,0.0,0.0,0,0.0,0.0
35.43.192.168,1.32.192.168,2019-04-24 14:15:50,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,7005412.0,0,0.0,0,0.0,1556079350305813.0,0,778039678655612.5,0.0,0.0,0.0,0,0.0,0.0
101.147.192.168,1.31.192.168,2019-04-24 14:15:52,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,63407383.0,0,0.0,0,0.0,1556079352308767.0,0,778039707858075.0,0.0,0.0,0.0,0,0.0,0.0
41.184.177.116,192.168.1.31,2019-04-24 14:15:52,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6435769.0,0,0.0,0,0.0,1556079352142137.0,0,259346567212834.0,0.0,0.0,0.0,0,0.0,0.0
182.167.192.168,1.180.192.168,2019-04-24 14:15:52,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,7788977.0,0,0.0,0,0.0,1556079352473777.0,0,259346577232398.5,0.0,0.0,0.0,0,0.0,0.0
242.3.192.168,1.31.192.168,2019-04-24 14:15:52,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,54023185.0,0,0.0,0,0.0,1556079352287917.0,0,778039703155551.0,0.0,0.0,0.0,0,0.0,0.0
211.73.192.168,1.31.192.168,2019-04-24 14:15:55,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,74597208.0,0,0.0,0,0.0,1556079355276076.0,0,778039714936642.0,0.0,0.0,0.0,0,0.0,0.0
41.40.114.209,192.168.1.152,2019-04-24 14:15:56,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,88864783.0,0,0.0,0,0.0,1556079356930552.0,0,778039722897667.5,0.0,0.0,0.0,0,0.0,0.0
103.172.192.168,1.193.192.168,2019-04-24 14:15:56,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079356916335.0,0,0.0,0,0.0,1556079356916335.0,0,1556079356916335.0,0.0,0.0,0.0,0,0.0,0.0
182.150.192.168,1.194.192.168,2019-04-24 14:15:56,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6002203.0,0,0.0,0,0.0,1556079356744998.0,0,194509929721883.12,0.0,0.0,0.0,0,0.0,0.0
103.166.192.168,1.193.192.168,2019-04-24 14:15:57,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079357314982.0,0,0.0,0,0.0,1556079357314982.0,0,1556079357314982.0,0.0,0.0,0.0,0,0.0,0.0
103.152.192.168,1.193.192.168,2019-04-24 14:15:57,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079357918651.0,0,0.0,0,0.0,1556079357918651.0,0,1556079357918651.0,0.0,0.0,0.0,0,0.0,0.0
182.211.192.168,1.31.192.168,2019-04-24 14:15:57,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5013648.0,0,0.0,0,0.0,1556079357020939.0,0,172897715918438.3,0.0,0.0,0.0,0,0.0,0.0
125.228.192.168,1.31.192.168,2019-04-24 14:15:57,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,62102920.0,0,0.0,0,0.0,1556079357365440.0,0,778039709734180.0,0.0,0.0,0.0,0,0.0,0.0
103.164.192.168,1.193.192.168,2019-04-24 14:15:57,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079357318438.0,0,0.0,0,0.0,1556079357318438.0,0,1556079357318438.0,0.0,0.0,0.0,0,0.0,0.0
100.35.192.168,1.31.192.168,2019-04-24 14:16:06,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,76115453.0,0,0.0,0,0.0,1556079366281206.0,0,778039721198329.5,0.0,0.0,0.0,0,0.0,0.0
102.139.192.168,1.193.192.168,2019-04-24 14:16:09,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079369893023.0,0,0.0,0,0.0,1556079369893023.0,0,1556079369893023.0,0.0,0.0,0.0,0,0.0,0.0
237.17.192.168,1.32.192.168,2019-04-24 14:16:10,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,61735240.0,0,0.0,0,0.0,1556079370745060.0,0,778039716240150.0,0.0,0.0,0.0,0,0.0,0.0
102.132.192.168,1.193.192.168,2019-04-24 14:16:10,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079370190257.0,0,0.0,0,0.0,1556079370190257.0,0,1556079370190257.0,0.0,0.0,0.0,0,0.0,0.0
102.134.192.168,1.193.192.168,2019-04-24 14:16:10,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079370062116.0,0,0.0,0,0.0,1556079370062116.0,0,1556079370062116.0,0.0,0.0,0.0,0,0.0,0.0
102.59.192.168,1.193.192.168,2019-04-24 14:16:11,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079371839171.0,0,0.0,0,0.0,1556079371839171.0,0,1556079371839171.0,0.0,0.0,0.0,0,0.0,0.0
206.186.192.168,1.32.192.168,2019-04-24 14:16:11,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,58151273.0,0,0.0,0,0.0,1556079371799861.0,0,778039714975567.0,0.0,0.0,0.0,0,0.0,0.0
200.78.192.168,1.32.192.168,2019-04-24 14:16:12,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,105165734.0,0,0.0,0,0.0,1556079372567586.0,0,778039738866660.0,0.0,0.0,0.0,0,0.0,0.0
184.106.192.168,1.32.192.168,2019-04-24 14:16:12,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,103139786.0,0,0.0,0,0.0,1556079372549977.0,0,778039737844881.5,0.0,0.0,0.0,0,0.0,0.0
182.158.192.168,1.194.192.168,2019-04-24 14:16:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5097844.0,0,0.0,0,0.0,1556079378365751.0,0,389019849140542.3,0.0,0.0,0.0,0,0.0,0.0
182.157.192.168,1.194.192.168,2019-04-24 14:16:18,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,6286709.0,0,0.0,0,0.0,1556079378707592.0,0,389019849624160.5,0.0,0.0,0.0,0,0.0,0.0
158.5.192.168,1.31.192.168,2019-04-24 14:16:21,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,110966109.0,0,0.0,0,0.0,1556079381922113.0,0,778039746444111.0,0.0,0.0,0.0,0,0.0,0.0
107.114.192.168,1.32.192.168,2019-04-24 14:16:24,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,51824577.0,0,0.0,0,0.0,1556079384463312.0,0,778039718143944.5,0.0,0.0,0.0,0,0.0,0.0
89.107.192.168,1.32.192.168,2019-04-24 14:16:26,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,28011594.0,0,0.0,0,0.0,1556079386900059.0,0,778039707455826.5,0.0,0.0,0.0,0,0.0,0.0
100.215.192.168,1.193.192.168,2019-04-24 14:16:28,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079388937160.0,0,0.0,0,0.0,1556079388937160.0,0,1556079388937160.0,0.0,0.0,0.0,0,0.0,0.0
223.3.192.168,1.31.192.168,2019-04-24 14:16:28,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,33835593.0,0,0.0,0,0.0,1556079388851693.0,0,778039711343643.0,0.0,0.0,0.0,0,0.0,0.0
175.16.192.168,1.32.192.168,2019-04-24 14:16:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,115583017.0,0,0.0,0,0.0,1556079389089911.0,0,778039752336464.0,0.0,0.0,0.0,0,0.0,0.0
9.122.192.168,1.32.192.168,2019-04-24 14:16:29,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,46159776.0,0,0.0,0,0.0,1556079389578328.0,0,778039717869052.0,0.0,0.0,0.0,0,0.0,0.0
217.165.192.168,1.32.192.168,2019-04-24 14:16:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079390462727.0,0,0.0,0,0.0,1556079390462727.0,0,1556079390462727.0,0.0,0.0,0.0,0,0.0,0.0
182.154.192.168,1.194.192.168,2019-04-24 14:16:30,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,20507553.0,0,0.0,0,0.0,1556079390457299.0,0,389019872984625.0,0.0,0.0,0.0,0,0.0,0.0
23.10.192.168,1.31.192.168,2019-04-24 14:16:31,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,40110497.0,0,0.0,0,0.0,1556079391463639.0,0,778039715787068.0,0.0,0.0,0.0,0,0.0,0.0
47.193.192.168,1.32.192.168,2019-04-24 14:16:33,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,43423395.0,0,0.0,0,0.0,1556079393229553.0,0,778039718326474.0,0.0,0.0,0.0,0,0.0,0.0
182.200.192.168,1.152.192.168,2019-04-24 14:16:35,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,19839178.0,0,0.0,0,0.0,1556079395877246.0,0,518693152078995.6,0.0,0.0,0.0,0,0.0,0.0
100.7.192.168,1.193.192.168,2019-04-24 14:16:36,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079396583371.0,0,0.0,0,0.0,1556079396583371.0,0,1556079396583371.0,0.0,0.0,0.0,0,0.0,0.0
17.1.192.168,1.32.192.168,2019-04-24 14:16:36,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,33709106.0,0,0.0,0,0.0,1556079396579363.0,0,518693156740282.0,0.0,0.0,0.0,0,0.0,0.0
118.185.192.168,1.31.192.168,2019-04-24 14:16:37,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,46803809.0,0,0.0,0,0.0,1556079397567403.0,0,778039722185606.0,0.0,0.0,0.0,0,0.0,0.0
186.239.192.168,1.32.192.168,2019-04-24 14:16:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,31448210.0,0,0.0,0,0.0,1556079398469827.0,0,778039714959018.5,0.0,0.0,0.0,0,0.0,0.0
99.228.192.168,1.193.192.168,2019-04-24 14:16:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079398671385.0,0,0.0,0,0.0,1556079398671385.0,0,1556079398671385.0,0.0,0.0,0.0,0,0.0,0.0
172.181.192.168,1.31.192.168,2019-04-24 14:16:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,23912458.0,0,0.0,0,0.0,1556079398769547.0,0,778039711341002.5,0.0,0.0,0.0,0,0.0,0.0
99.235.192.168,1.193.192.168,2019-04-24 14:16:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079398351238.0,0,0.0,0,0.0,1556079398351238.0,0,1556079398351238.0,0.0,0.0,0.0,0,0.0,0.0
184.44.192.168,1.32.192.168,2019-04-24 14:16:38,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,38173864.0,0,0.0,0,0.0,1556079398469677.0,0,778039718321770.5,0.0,0.0,0.0,0,0.0,0.0
227.77.192.168,1.32.192.168,2019-04-24 14:16:39,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,30051696.0,0,0.0,0,0.0,1556079399485764.0,0,778039714768730.0,0.0,0.0,0.0,0,0.0,0.0
3.149.192.168,1.32.192.168,2019-04-24 14:16:39,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,70894840.0,0,0.0,0,0.0,1556079399905880.0,0,778039735400360.0,0.0,0.0,0.0,0,0.0,0.0
99.159.192.168,1.193.192.168,2019-04-24 14:16:42,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079402316579.0,0,0.0,0,0.0,1556079402316579.0,0,1556079402316579.0,0.0,0.0,0.0,0,0.0,0.0
182.153.192.168,1.194.192.168,2019-04-24 14:16:43,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,5001715.0,0,0.0,0,0.0,1556079403402419.0,0,311215899775954.8,0.0,0.0,0.0,0,0.0,0.0
5.93.192.168,1.32.192.168,2019-04-24 14:16:43,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,26756351.0,0,0.0,0,0.0,1556079403387748.0,0,778039715072049.5,0.0,0.0,0.0,0,0.0,0.0
214.112.192.168,1.32.192.168,2019-04-24 14:16:44,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,41475075.0,0,0.0,0,0.0,1556079404102947.0,0,778039722789011.0,0.0,0.0,0.0,0,0.0,0.0
77.93.192.168,1.32.192.168,2019-04-24 14:16:45,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,29921353.0,0,0.0,0,0.0,1556079405239373.0,0,778039717580363.0,0.0,0.0,0.0,0,0.0,0.0
4.49.57.84,192.168.1.169,2019-04-24 14:16:46,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,11322893.0,0,0.0,0,0.0,1556079406141328.0,0,518693151784074.4,0.0,0.0,0.0,0,0.0,0.0
125.167.192.168,1.32.192.168,2019-04-24 14:16:46,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,111300216.0,0,0.0,0,0.0,1556079406352748.0,0,778039758826482.0,0.0,0.0,0.0,0,0.0,0.0
54.14.192.168,1.32.192.168,2019-04-24 14:16:46,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,16194578.0,0,0.0,0,0.0,1556079406264256.0,0,778039711229417.0,0.0,0.0,0.0,0,0.0,0.0
99.37.192.168,1.193.192.168,2019-04-24 14:16:48,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1556079408356863.0,0,0.0,0,0.0,1556079408356863.0,0,1556079408356863.0,0.0,0.0,0.0,0,0.0,0.0
69.38.192.168,1.31.192.168,2019-04-24 14:16:48,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,76499973.0,0,0.0,0,0.0,1556079408473424.0,0,778039742486698.5,0.0,0.0,0.0,0,0.0,0.0
